auto_2025-06-18_22-16-53.png,0.0000
auto_2025-06-18_22-16-55.png,0.0000
auto_2025-06-18_22-16-57.png,0.0000
auto_2025-06-18_22-17-00.png,0.0000
auto_2025-06-18_22-17-02.png,-0.5000
auto_2025-06-18_22-17-04.png,0.4400
auto_2025-06-18_22-17-06.png,-0.5000
auto_2025-06-18_22-17-08.png,0.1800
auto_2025-06-18_22-17-10.png,-0.0600
auto_2025-06-18_22-17-12.png,-0.1200
auto_2025-06-18_22-17-14.png,-0.0200
auto_2025-06-18_22-17-17.png,0.0200
auto_2025-06-18_22-17-19.png,0.0200
auto_2025-06-18_22-17-21.png,-0.0800
auto_2025-06-18_22-17-23.png,0.0200
auto_2025-06-18_22-17-25.png,0.0200
auto_2025-06-18_22-17-27.png,-0.0600
auto_2025-06-18_22-17-29.png,0.0600
auto_2025-06-18_22-17-32.png,-0.0200
auto_2025-06-18_22-17-34.png,-0.0200
auto_2025-06-18_22-17-36.png,0.0600
auto_2025-06-18_22-17-38.png,-0.0600
auto_2025-06-18_22-17-40.png,0.0000
auto_2025-06-18_22-17-42.png,-0.0400
auto_2025-06-18_22-17-44.png,0.0200
auto_2025-06-18_22-17-46.png,0.0400
auto_2025-06-18_22-17-49.png,0.0000
auto_2025-06-18_22-17-51.png,0.0000
auto_2025-06-18_22-17-53.png,-0.0400
auto_2025-06-18_22-17-55.png,0.0200
auto_2025-06-18_22-17-57.png,0.0400
auto_2025-06-18_22-17-59.png,0.0400
auto_2025-06-18_22-18-01.png,0.0200
auto_2025-06-18_22-18-03.png,-0.0400
auto_2025-06-18_22-18-06.png,-0.0400
auto_2025-06-18_22-18-08.png,0.0200
auto_2025-06-18_22-18-10.png,0.0200
auto_2025-06-18_22-18-12.png,-0.0800
auto_2025-06-18_22-18-14.png,-0.0400
auto_2025-06-18_22-18-16.png,0.0000
auto_2025-06-18_22-18-18.png,-0.0400
auto_2025-06-18_22-18-21.png,-0.2400
auto_2025-06-18_22-18-23.png,0.0600
auto_2025-06-18_22-18-25.png,-0.0800
auto_2025-06-18_22-18-27.png,-0.0200
auto_2025-06-18_22-18-29.png,-0.0200
auto_2025-06-18_22-18-31.png,-0.0200
auto_2025-06-18_22-18-33.png,-0.0200
auto_2025-06-18_22-18-36.png,-0.0200
auto_2025-06-18_22-18-38.png,0.0600
auto_2025-06-18_22-18-40.png,-0.1000
auto_2025-06-18_22-18-42.png,0.0000
auto_2025-06-18_22-18-44.png,0.0200
auto_2025-06-18_22-18-46.png,-0.0600
auto_2025-06-18_22-18-48.png,0.0200
auto_2025-06-18_22-18-51.png,0.0200
auto_2025-06-18_22-18-53.png,0.0000
auto_2025-06-18_22-18-55.png,0.0000
auto_2025-06-18_22-18-57.png,0.0000
auto_2025-06-18_22-18-59.png,0.0000
auto_2025-06-18_22-25-58.png,0.0000
auto_2025-06-18_22-26-00.png,-0.0800
auto_2025-06-18_22-26-02.png,-0.0200
auto_2025-06-18_22-26-04.png,-0.0400
auto_2025-06-18_22-26-06.png,-0.0400
auto_2025-06-18_22-26-08.png,-0.2000
auto_2025-06-18_22-26-10.png,0.1000
auto_2025-06-18_22-26-12.png,-0.0200
auto_2025-06-18_22-26-15.png,-0.1000
auto_2025-06-18_22-26-17.png,0.3400
auto_2025-06-18_22-26-19.png,-0.1200
auto_2025-06-18_22-26-21.png,-0.0800
auto_2025-06-18_22-26-23.png,0.4800
auto_2025-06-18_22-26-25.png,-0.3600
auto_2025-06-18_22-26-27.png,0.4000
auto_2025-06-18_22-26-29.png,0.3600
auto_2025-06-18_22-26-31.png,0.1200
auto_2025-06-18_22-26-34.png,-0.2000
auto_2025-06-18_22-26-36.png,-0.0200
auto_2025-06-18_22-26-38.png,-0.0200
auto_2025-06-18_22-26-40.png,-0.1400
auto_2025-06-18_22-26-42.png,-0.0200
auto_2025-06-18_22-26-44.png,-0.0200
auto_2025-06-18_22-26-46.png,-0.2000
auto_2025-06-18_22-26-49.png,0.0600
auto_2025-06-18_22-26-51.png,-0.1200
auto_2025-06-18_22-26-53.png,-0.1400
auto_2025-06-18_22-26-55.png,0.0400
auto_2025-06-18_22-26-57.png,-0.1200
auto_2025-06-18_22-26-59.png,0.0000
auto_2025-06-18_22-27-01.png,-0.0400
auto_2025-06-18_22-27-03.png,0.0000
auto_2025-06-18_22-27-06.png,-0.0800
auto_2025-06-18_22-27-08.png,0.0600
auto_2025-06-18_22-27-10.png,-0.1400
auto_2025-06-18_22-27-12.png,0.1800
auto_2025-06-18_22-27-14.png,0.0200
auto_2025-06-18_22-27-16.png,0.5000
auto_2025-06-18_22-27-19.png,-0.5000
auto_2025-06-18_22-27-21.png,0.2800
auto_2025-06-18_22-27-23.png,-0.2200
auto_2025-06-18_22-27-25.png,-0.1800
auto_2025-06-18_22-27-27.png,0.0400
auto_2025-06-18_22-27-29.png,0.0400
auto_2025-06-18_22-27-31.png,-0.3400
auto_2025-06-18_22-27-33.png,0.0800
auto_2025-06-18_22-27-36.png,0.0400
auto_2025-06-18_22-27-38.png,0.0000
auto_2025-06-18_22-27-40.png,0.0400
auto_2025-06-18_22-27-42.png,0.0400
auto_2025-06-18_22-27-44.png,-0.1000
auto_2025-06-18_22-27-46.png,0.0400
auto_2025-06-18_22-27-48.png,-0.1600
auto_2025-06-18_22-27-51.png,0.0000
auto_2025-06-18_22-27-53.png,-0.1200
auto_2025-06-18_22-27-55.png,-0.1200
auto_2025-06-18_22-27-57.png,-0.0200
auto_2025-06-18_22-27-59.png,-0.0600
auto_2025-06-18_22-28-01.png,-0.0200
auto_2025-06-18_22-28-03.png,-0.0200
auto_2025-06-18_22-28-06.png,0.0600
auto_2025-06-18_22-28-08.png,-0.0200
auto_2025-06-18_22-28-10.png,-0.0200
auto_2025-06-18_22-28-12.png,0.0400
auto_2025-06-18_22-28-14.png,-0.0200
auto_2025-06-18_22-28-16.png,-0.1400
auto_2025-06-18_22-28-18.png,-0.1400
auto_2025-06-18_22-28-21.png,-0.0200
auto_2025-06-18_22-28-23.png,-0.1000
auto_2025-06-18_22-28-25.png,-0.1000
auto_2025-06-18_22-28-27.png,-0.0800
auto_2025-06-18_22-28-29.png,0.2000
auto_2025-06-18_22-28-31.png,0.1200
auto_2025-06-18_22-28-33.png,-0.0800
auto_2025-06-18_22-28-36.png,0.1000
auto_2025-06-18_22-28-38.png,-0.3400
auto_2025-06-18_22-28-40.png,-0.0200
auto_2025-06-18_22-28-42.png,-0.0400
auto_2025-06-18_22-28-44.png,-0.1200
auto_2025-06-18_22-28-46.png,-0.0400
auto_2025-06-18_22-28-48.png,0.0200
auto_2025-06-18_22-28-51.png,-0.0400
auto_2025-06-18_22-28-53.png,0.0200
auto_2025-06-18_22-28-55.png,0.0400
auto_2025-06-18_22-28-57.png,0.0400
auto_2025-06-18_22-28-59.png,0.0000
auto_2025-06-18_22-29-01.png,-0.0800
auto_2025-06-18_22-29-03.png,0.0400
auto_2025-06-18_22-29-06.png,-0.0400
auto_2025-06-18_22-29-08.png,-0.0400
auto_2025-06-18_22-29-10.png,-0.0400
auto_2025-06-18_22-29-12.png,0.1200
auto_2025-06-18_22-29-14.png,-0.0400
auto_2025-06-18_22-29-16.png,0.0200
auto_2025-06-18_22-29-18.png,0.0000
auto_2025-06-18_22-29-20.png,0.0000
auto_2025-06-18_22-29-23.png,-0.0600
auto_2025-06-18_22-29-25.png,-0.0600
auto_2025-06-18_22-29-27.png,-0.0200
auto_2025-06-18_22-29-29.png,-0.0600
auto_2025-06-18_22-29-31.png,-0.1200
auto_2025-06-18_22-29-33.png,-0.0600
auto_2025-06-18_22-29-35.png,-0.0800
auto_2025-06-18_22-29-38.png,-0.0800
auto_2025-06-18_22-29-40.png,0.0000
auto_2025-06-18_22-29-42.png,0.0000
auto_2025-06-18_22-29-44.png,0.0000
auto_2025-06-18_22-29-46.png,0.0000
auto_2025-06-18_22-29-48.png,0.0000
auto_2025-06-18_22-29-51.png,0.0000
auto_2025-06-18_22-29-53.png,0.0000
auto_2025-06-18_22-29-55.png,0.0000
auto_2025-06-18_22-29-57.png,0.0000
auto_2025-06-18_22-29-59.png,0.0000
auto_2025-06-18_22-30-02.png,0.0000
auto_2025-06-18_22-30-04.png,0.0000
auto_2025-06-18_22-30-06.png,0.0000
auto_2025-06-18_22-30-08.png,-0.0200
auto_2025-06-18_22-30-10.png,-0.0200
auto_2025-06-18_22-30-12.png,0.0600
auto_2025-06-18_22-30-14.png,-0.0600
auto_2025-06-18_22-30-17.png,0.0400
auto_2025-06-18_22-30-19.png,0.0000
auto_2025-06-18_22-30-21.png,0.0400
auto_2025-06-18_22-30-23.png,0.0000
auto_2025-06-18_22-30-25.png,-0.0400
auto_2025-06-18_22-30-27.png,0.0400
auto_2025-06-18_22-30-29.png,-0.0800
auto_2025-06-18_22-30-32.png,-0.0600
auto_2025-06-18_22-30-34.png,-0.0600
auto_2025-06-18_22-30-36.png,-0.0600
auto_2025-06-18_22-30-38.png,-0.0600
auto_2025-06-18_22-30-40.png,-0.0600
auto_2025-06-18_22-30-42.png,-0.0800
auto_2025-06-18_22-30-44.png,-0.0400
auto_2025-06-18_22-30-46.png,0.0200
auto_2025-06-18_22-30-49.png,0.0200
auto_2025-06-18_22-30-51.png,0.0200
auto_2025-06-18_22-30-53.png,-0.0200
auto_2025-06-18_22-30-55.png,-0.0200
auto_2025-06-18_22-30-57.png,0.0200
auto_2025-06-18_22-31-00.png,0.0400
auto_2025-06-18_22-31-02.png,-0.0200
auto_2025-06-18_22-31-04.png,0.0000
auto_2025-06-18_22-31-06.png,0.0000
auto_2025-06-18_22-31-08.png,0.0000
auto_2025-06-18_22-31-10.png,0.0000
auto_2025-06-18_22-31-12.png,0.0000
auto_2025-06-18_22-31-15.png,0.0000
auto_2025-06-18_22-31-17.png,0.0400
auto_2025-06-18_22-31-19.png,0.0000
auto_2025-06-18_22-31-21.png,0.0000
auto_2025-06-18_22-31-23.png,0.0000
auto_2025-06-18_22-31-25.png,-0.0200
auto_2025-06-18_22-31-28.png,0.0200
